web_scraper_order,web_scraper_start_url,nomor_sertifikat,tanggal_terbit,plg_id,nama_pemohon,nama_perangkat,merk,model,nama_pemasaran,negara
1782486563-24,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37677/SDPPI/2014,10 Des 2014,4344,UNIVERSAL SOLUSI INOVATIF PT,Repeater VHF Radio,Hytera,TBU998,,China
1782486563-25,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37629/SDPPI/2014,05 Des 2014,4494,"MAHAGA PRATAMA, PT.",WCDMA Repeater,Grentech,SGR-R3C0 / RF /B1/40/MY/ID/TS/0075,,China
1782486563-26,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37628/SDPPI/2014,05 Des 2014,4494,"MAHAGA PRATAMA, PT.",WCDMA Repeater,Grentech,SGR-R3C0 / RF/B1/43/MY/ID/TS/0155,,China
1782486563-27,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37630/SDPPI/2014,05 Des 2014,4494,"MAHAGA PRATAMA, PT.",WCDMA Repeater,Grentech,SGR-R3C0 / RF/B1/33/MY/ID/TS/0154,,China
1782486563-28,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37381/SDPPI/2014,21 Nov 2014,2410,"ALSSA CORPORINDO, PT.",BASE UNIT / REPEATER VHF,M3,M3-RD-550,,China
1782486563-29,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,14385/I/SDPPI/2014,21 Nov 2014,2410,"ALSSA CORPORINDO, PT.",Repeater,TEAM SIMOCO,Radio Base Station Repeater / XFIN BLADE / XFIN 2025 (400-430 MHz),,United Kingdom
1782486563-30,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37219/SDPPI/2014,11 Nov 2014,4629,"BENTALA SAKTI  GLOBALINDO, PT.",REPEATER DUALBAND DCS/WCDMA,GLOBAL WAVE,GW- DB- DCS/WCDMA-20,,China
1782486563-31,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36900/SDPPI/2014,20 Okt 2014,4717,INDO ENC. PT,Repeater Low Power,Grentech,SGR-Z-SG201,,China
1782486563-32,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36899/SDPPI/2014,20 Okt 2014,4717,INDO ENC. PT,Repeater High Power,Grentech,SGR-Z-SG200 RO,,China
1782486563-33,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,19832/I/SDPPI/2014,06 Okt 2014,2581,"SINKO PRIMA ALLOY, PT.",Repeater/Penguat Sinyal GSM900 MHz,SYBER,SMA-038,,Indonesia
1782486563-34,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,19834/I/SDPPI/2014,06 Okt 2014,2581,"SINKO PRIMA ALLOY, PT.",Repeater/Penguat Sinyal GSM900 MHz,SYBER,SMA-1000,,Indonesia
1782486563-35,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,07317/II/SDPPI/2014,06 Okt 2014,2581,"SINKO PRIMA ALLOY, PT.",REPEATER/ PENGUAT SINYAL GSM900MHz,SYBER,SMA-233,,Indonesia
1782486563-36,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,19833/I/SDPPI/2014,06 Okt 2014,2581,"SINKO PRIMA ALLOY, PT.",REPEATER/ PENGUAT SINYAL GSM900MHz,SYBER,SMA-238,,Indonesia
1782486563-37,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,08028/II/SDPPI/2014,30 Sep 2014,2236,"SURYA CITRA NATA BUANA, PT.",BS Repeater,Teltronic,Nebula Infrastructure,,Spain
1782486563-38,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,02403/III/SDPPI/2014,12 Sep 2014,1774,"MOBILKOM TELEKOMINDO, PT.",Repeater Radio Trunking (UHF),Nokia,Actionet,,Finland
1782486563-39,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36285/SDPPI/2014,10 Sep 2014,4547,"ANWARKARSA PERSADA, PT.",DCS BAND SELECTIVE REPEATER,BoosTel,AT 883,,China
1782486563-40,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36284/SDPPI/2014,10 Sep 2014,4547,"ANWARKARSA PERSADA, PT.",UMTS BAND SELECTIVE REPEATER,BoosTel,AT 653 / UMTS 2100 MHz,,China
1782486563-41,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36083/SDPPI/2014,01 Sep 2014,4494,"MAHAGA PRATAMA, PT.",GSM 900M Repeater,Grentech,SGR-R310/RF/B1F/33/MY/ID/XL,,China
1782486563-42,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36082/SDPPI/2014,01 Sep 2014,4494,"MAHAGA PRATAMA, PT.",DCS 1800M Repeater,Grentech,SGR-R320/RF/B1F/43/MY/0126,,China
1782486563-43,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36084/SDPPI/2014,01 Sep 2014,4494,"MAHAGA PRATAMA, PT.",GSM 900M Repeater,Grentech,SGR-R310 / RF/B1F/43/MY/ID/XL/0033,,China
1782486563-44,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36086/SDPPI/2014,01 Sep 2014,4494,"MAHAGA PRATAMA, PT.",DCS 1800M REPEATER,Grentech,SGR-R320 / RF/B1F/33/MY/0156,,China
1782486563-45,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36085/SDPPI/2014,01 Sep 2014,4494,"MAHAGA PRATAMA, PT.",DCS 1800M Repeater,Grentech,SGR-R320 / RF/B1F/40/MY/0157,,China
1782486563-46,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,35915/SDPPI/2014,19 Agu 2014,4384,"PERMATA JAYA MAKMUR, PT.",REPEATER,NETOP,RB-15-091821-NF-09 GSM&DCS&WCDMA Tri-Band Selective Repeater,,China
1782486563-47,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,18383/I/SDPPI/2014,13 Agu 2014,1774,"MOBILKOM TELEKOMINDO, PT.",Repeater Trunking,ICOM,IC-FR6000 (350-400 MHz),,Japan
1782486563-48,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,35444/SDPPI/2014,08 Jul 2014,2551,"BUANA SELARAS GLOBALINDO, PT.",Repeater DCS 1800 MHZ,Globalwave,GW-DCS 1800/BS-20,,China
1782486563-49,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,10040/I/SDPPI/2014,20 Mei 2014,1889,"CITRADATA PURNAKHARISMA, PT.",Repeater,Motorola,CDR 700,,Malaysia
1782486563-50,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,02569/III/SDPPI/2014,05 Mei 2014,1739,"WAHGO INTERNATIONAL, PT.",UHM FM REPEATER / BASE UNIT 450-480 Mhz,KENWOOD,TKR-850,,Singapore
1782463429-1,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,122936/DJID/2026,15-Jun-26,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,MOTOROLA,XiR P6600i,MOTOROLA XiR P6600i UHF 403-470MHz,Malaysia
1782463429-2,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,122867/DJID/2026,15-Jun-26,16637,PT  MERODITH TECHNOLOGY INDONESIA,TWO WAY RADIO,MERODITH,MD-T20,MERODITH,China
1782463429-3,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,122716/DJID/2026,10-Jun-26,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,MOTOROLA,XiR C2660,MOTOROLA XiR C2660 UHF 403-470MHz,Malaysia
1782463429-4,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,122152/DJID/2026,22 Mei 2026,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,MOTOROLA,XiR C2660,Motorola XiR C2660 VHF 136-174MHz,Malaysia
1782463429-5,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,122012/DJID/2026,19 Mei 2026,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,MOTOROLA,R5,MOTOROLA R5 UHF 400-470MHz,Malaysia
1782463429-6,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,121791/DJID/2026,13 Mei 2026,17552,PT  ARTHA TELEKOMINDO,Portable Two Way UHF Radio,Belfone,BF-TD930,Portable Two Way UHF Radio,China
1782463429-7,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,120367/DJID/2026,7-Apr-26,15454,PT  ERA KOMUNIKASI NUSANTARA,RADIO PORTABLE / TWO WAY RADIO,talkcom,TC-99S,TC-99S,China
1782463429-8,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,120296/DJID/2026,6-Apr-26,16637,PT  MERODITH TECHNOLOGY INDONESIA,TWO WAY RADIO,MERODITH,MD-111,MERODITH,China
1782463429-9,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,120293/DJID/2026,6-Apr-26,16637,PT  MERODITH TECHNOLOGY INDONESIA,TWO WAY RADIO,MERODITH,MD-333,MERODITH,China
1782463429-10,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,119981/DJID/2026,26-Mar-26,16637,PT  MERODITH TECHNOLOGY INDONESIA,TWO WAY RADIO,MERODITH,MD-222,MERODITH,China
1782463429-11,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,119979/DJID/2026,26-Mar-26,17612,PT  EASTECH MULTI PERSADA,Two way Radio,ALERVITES,BF-888S,ALERVITES,China
1782463429-12,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,115017/DJID/2025,14 Okt 2025,4083,PT  EKA LANCAR INTERNUSA,Two Way Radio,ICOM,IC-718,ICOM,Japan
1782463429-13,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,114883/DJID/2025,08 Okt 2025,17220,PT  KEENFINITY SECURITY AND COMMUNICATIONS INDONESIA,Two Way Active Loudspeaker,Electro-Voice,ZLX-12P-G2-EU,ZLX-12P-G2-EU,China
1782463429-14,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,114880/DJID/2025,08 Okt 2025,17220,PT  KEENFINITY SECURITY AND COMMUNICATIONS INDONESIA,Two Way Active Loudspeaker,Electro-Voice,ZLX-8P-G2-EU,ZLX-8P-G2-EU,China
1782463429-15,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,113643/DJID/2025,26 Agu 2025,1889,PT  CITRADATA PURNAKHARISMA,Mobile Radio / Two Way Radio,MOTOROLA,XiR M8668i,MOTOROLA XiR M8668i VHF 136-174MHz,Malaysia
1782463429-16,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,112593/DJID/2025,21-Jul-25,4075,PT  SKYREACH,Two Way VHF Radio FT-2900,CNFT,FT-2900,Two Way VHF Radio FT-2900,China
1782463429-17,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,112445/DJID/2025,16-Jul-25,2276,PT  GAJAH MANDALA JAYA,Repeater Two Way Radio,Tait,TB9460,Repeater Two Way Radio,New Zealand
1782463429-18,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,112206/DJID/2025,10-Jul-25,7499,PT  BAOFENG KOMUNIKASI INDONESIA,Two Way Radio,Baofeng,BF-A58,Baofeng,China
1782463429-19,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,112011/DJID/2025,4-Jul-25,2276,PT  GAJAH MANDALA JAYA,Repeater Two Way Radio,Tait,TB9460,Repeater Two Way Radio,New Zealand
1782463429-20,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,111133/DJID/2025,11-Jun-25,13972,PT  HARVE SOLUSI INDONESIA,Two Way Radio,HARVE,HV-88,HV-88,China
1782463429-21,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,111117/DJID/2025,10-Jun-25,13972,PT  HARVE SOLUSI INDONESIA,Two Way Radio,HARVE,HV-V10,HV-V10,China
1782463429-22,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,110838/DJID/2025,2-Jun-25,2276,PT  GAJAH MANDALA JAYA,Repeater Two Way Radio,Tait,TB9460,Repeater Two Way Radio,New Zealand
1782463429-23,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,110837/DJID/2025,2-Jun-25,15454,PT  ERA KOMUNIKASI NUSANTARA,RADIO PORTABLE / TWO WAY RADIO,talkcom,TC - 988 PLUS,talkcom TC - 988 PLUS,China
1782463429-24,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,110729/DJID/2025,28 Mei 2025,4083,PT  EKA LANCAR INTERNUSA,Two Way Radio,ICOM,IC-V86,ICOM,Japan
1782463429-25,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,110315/DJID/2025,19 Mei 2025,15454,PT  ERA KOMUNIKASI NUSANTARA,RADIO PORTABLE/TWO WAY RADIO,talkcom,TC-698S,talkcom TC-698S,China
1782463429-26,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,109890/DJID/2025,06 Mei 2025,15394,PT  TEXAS RANGERS INDONESIA,Two Way Radio,SKY,SKY-99,SKY-99,China
1782463429-27,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,109624/DJID/2025,24-Apr-25,13261,PT  BERLIN AUDIO TEKNOLOGI,Two Way Radio,BERLIN,BL-DP777EX,BERLIN BL-DP777EX,China
1782463429-28,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,109396/DJID/2025,17-Apr-25,16762,PT  DONG JIANG INDONESIA,Two Way Radio,QUANSHENG,TG-K10AT,QS Two Way Radio,China
1782463429-29,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,109077/DJID/2025,28-Mar-25,13972,PT  HARVE SOLUSI INDONESIA,Two Way Radio,HARVE,HV-888S,HV-888S,China
1782463429-30,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,108050/DJID/2025,27-Feb-25,4083,PT  EKA LANCAR INTERNUSA,Two Way Radio,ICOM,IC-F5023H,ICOM,Japan
1782463429-31,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,107594/DJID/2025,10-Feb-25,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,MOTOROLA,XiR P6600i,MOTOROLA XiR P6600i UHF 350-400MHz,Malaysia
1782463429-32,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,107350/DJID/2025,24-Jan-25,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,MOTOROLA,XiR P6600i,MOTOROLA XiR P6600i VHF 136-174 MHz,Malaysia
1782463429-33,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,107349/DJID/2025,24-Jan-25,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable/Two Way Radio,MOTOROLA,XiR P8660i,XiR P8660i UHF 350-400MHz,Malaysia
1782463429-34,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,106143/SDPPI/2024,10 Des 2024,7499,PT  BAOFENG KOMUNIKASI INDONESIA,TWO WAY RADIO,BAOFENG,BF-888S,BF-888S,China
1782463429-35,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,105867/SDPPI/2024,03 Des 2024,16335,CV  TEKNO JAYA MANDIRI,Two Way Radio,BRUNO,CX-5,BRUNO,China
1782463429-36,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,105865/SDPPI/2024,03 Des 2024,16335,CV  TEKNO JAYA MANDIRI,Two Way Radio,BRUNO,CX-9,BRUNO,China
1782463429-37,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,105638/SDPPI/2024,26-Nov-24,14654,PT  WEIRCOM KOMUNIKASI INDONESIA,RADIO PORTABLE / TWO WAY RADIO,ERACOM,RC 68 PLUS,ERACOM,China
1782463429-38,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,105509/SDPPI/2024,21-Nov-24,13261,PT  BERLIN AUDIO TEKNOLOGI,TWO WAY RADIO,BERLIN,BL-889,BERLIN BL-889,China
1782463429-39,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,105430/SDPPI/2024,20-Nov-24,14654,PT  WEIRCOM KOMUNIKASI INDONESIA,RADIO PORTABLE / TWO WAY RADIO,WEIRCOM,WR-808,WEIRCOM WR-808 FREK 136 MHz - 174 MHz,China
1782463429-40,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,105243/SDPPI/2024,14-Nov-24,5803,CV  MITRA HT,Two Way Radio,REDELL,DL-9900,REDELL DL-9900,China
1782463429-41,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,105122/SDPPI/2024,8-Nov-24,14654,PT  WEIRCOM KOMUNIKASI INDONESIA,RADIO PORTABLE / TWO WAY RADIO,WEIRCOM,WR808,WEIRCOM,China
1782463429-42,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,104526/SDPPI/2024,21 Okt 2024,4114,CV  SUN PACIFIC,Two Way Radio,Voxter,UV-W8,Voxter,China
1782463429-43,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,103974/SDPPI/2024,02 Okt 2024,15713,PT  MAJU SUKSES PLASTINDO,TWO WAY RADIO,MERODITH,MD-T20,MERODITH MD-T20,Indonesia
1782463429-44,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,103308/SDPPI/2024,10-Sep-24,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,MOTOROLA,XiR C2620,XiR C2620 UHF 403-470MHz,Malaysia
1782463429-45,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,103087/SDPPI/2024,4-Sep-24,5803,CV  MITRA HT,Two Way Radio,REDELL,R33,REDELL R33,China
1782463429-46,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,102916/SDPPI/2024,30 Agu 2024,3797,PT  INTAN KOMUNIKASI INDONESIA,Two Way Radio,SME-com,SME-com 338,SME-com 338,China
1782463429-47,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,102601/SDPPI/2024,21 Agu 2024,5803,CV  MITRA HT,Two Way Radio,TEXAS,TXPOC,TEXAS TXPOC,China
1782463429-48,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,102302/SDPPI/2024,13 Agu 2024,4083,PT  EKA LANCAR INTERNUSA,Two Way Radio,ICOM,IC-U86,ICOM,Japan
1782463429-49,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,102291/SDPPI/2024,13 Agu 2024,1889,PT  CITRADATA PURNAKHARISMA,Radio Portable / Two Way Radio,Motorola,XiR P6620i,XiR P6620i UHF 403-470MHz,Malaysia
1782463429-50,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,102208/SDPPI/2024,10 Agu 2024,2381,CV  ATLANTIK,Portable Two Way Radio,WEIERWEI,VEV-9800,VEV 9800,China
1782486583-1,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,33896/SDPPI/2014,20 Mar 2014,3850,"NEXCOM INDONESIA, PT.",RADIO REPEATER,ICOM,IC-FR6000,,Japan
1782486583-2,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26333/R/SDPPI/2014,27 Feb 2014,2551,"BUANA SELARAS GLOBALINDO, PT.",Repeater GSM 900 20W,Global Wave,GW-GSM 900/BS-43,,China
1782486583-3,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,15727/I/SDPPI/2014,21 Feb 2014,1774,"MOBILKOM TELEKOMINDO, PT.",Repeater Two Way Radio,ICOM,IC-FR6000 UHF Repeater,,Japan
1782486583-4,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,33490/SDPPI/2014,19 Feb 2014,2386,"SMART TELECOM, PT.",Repeater CDMA Single-Band,GUANRI,GRRPT-800,,China
1782486583-5,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,33417/SDPPI/2014,12 Feb 2014,2386,"SMART TELECOM, PT.",Repeater CDMA Dual-Band,GUANRI,GRRPT-8019,,China
1782486583-6,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,18162/I/SDPPI/2014,11 Feb 2014,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Repeater Two Way Radio,Motorola,"MOTOTRBO XiR R8200, Freq. 350 - 400 MHz",,Malaysia
1782486583-7,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,33361/SDPPI/2014,10 Feb 2014,4492,"SURYA REKSAKOM YASATAMA, PT.",TRI-BAND DIGITAL BAND SELECTIVE REPEATER,COMBA,RX-5239,,China
1782486583-8,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,33294/SDPPI/2014,03 Feb 2014,2276,"GAJAH MANDALA JAYA, PT.",REPEATER ALAT KOMUNIKASI RADIO,TAIT,TB8200 (762 - 870 MHz),,New Zealand
1782486583-9,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,33177/SDPPI/2014,23 Jan 2014,818,"MAKRO SENTRAL PERDANA, PT.",Micro Repeater,Remotek,R27DCS,,Taiwan
1782486583-10,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,33117/SDPPI/2014,20 Jan 2014,3850,"NEXCOM INDONESIA, PT.",Repeater,VORTEX,GS-40,,United States
1782486583-11,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,17463/I/SDPPI/2013,30 Des 2013,2276,"GAJAH MANDALA JAYA, PT.",Repeater/Base Station,TAIT,TB8100 (380-420 MHz),,New Zealand
1782486583-12,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,17679/I/SDPPI/2013,04 Des 2013,3366,"GLOBAL TWOWAY, PT.",Repeater,ACI,Acion 6000,,Taiwan
1782486583-13,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,04366/II/SDPPI/2013,02 Des 2013,2276,"GAJAH MANDALA JAYA, PT.",Repeater Komunikasi Radio VHF,TAIT,TB8100 (148-174 MHz),,New Zealand
1782486583-14,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,32203/SDPPI/2013,02 Des 2013,3850,"NEXCOM INDONESIA, PT.",Repeater,KENWOOD,TKR-850 - K3 : 400-430 Mhz,,Japan
1782486583-15,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,31850/SDPPI/2013,14 Nov 2013,2829,"BINTANG KOMUNIKASI UTAMA, PT.",Repeater Booster,Runshine,CDMA 450 Mhz,,China
1782486583-16,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,31777/SDPPI/2013,12 Nov 2013,2020,"MAESA NUSATAMA, PT.",Repeater Trunking Quantar,Motorola,C99ED/001C,,United States
1782486583-17,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,04368/II/SDPPI/2013,28 Okt 2013,2276,"GAJAH MANDALA JAYA, PT.",Repeater Komunikasi Radio UHF,TAIT,TB8100 (762-869 MHz),,New Zealand
1782486583-18,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,30552/SDPPI/2013,27 Agu 2013,3898,"COMBA TELECOM, PT.",Comba WCDMA2100 Band Ajustable Pico Repeater,COMBA,SP-2110,,China
1782486583-19,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,30551/SDPPI/2013,27 Agu 2013,3898,"COMBA TELECOM, PT.",Comba GSM1800 Bandwidth Adjustable Repeater,COMBA,RD-1820,,China
1782486583-20,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,30368/SDPPI/2013,02 Agu 2013,3898,"COMBA TELECOM, PT.",Comba  WCDMA2100 Digital Chanel Selective Repeater,COMBA,RX-2123,,China
1782486583-21,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,30047/SDPPI/2013,18 Jul 2013,3196,"INDO J-PRO TECHNOLOGY, PT.",Pemancar Televisi/Repeater,AGBE,TBU 10 KS 10 KW UHF TV Transmitter TV System,,China
1782486583-22,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,14239/I/SDPPI/2013,17 Jul 2013,2484,"MEGAYASA TEKNOLOGI INDONESIA, PT.",Repeater Two Way Radio,Motorola,"CDR 500, Freq. 136-174 MHz & 350-400 MHz",,Malaysia
1782486583-23,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,14384/I/SDPPI/2013,10 Jul 2013,2410,"ALSSA CORPORINDO, PT.",Repeater,TEAM SIMOCO,Radio Base Station Repeater / XFin Blade,,United Kingdom
1782486583-24,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,29626/SDPPI/2013,18 Jun 2013,4006,"MEGA KOMPUTINDO LESTARI, PT.",150Mbps Wireless-N AP/Repeater/Router Client,NETIS,WF-2411,,China
1782486583-25,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,29627/SDPPI/2013,18 Jun 2013,4006,"MEGA KOMPUTINDO LESTARI, PT.",300Mbps Wireless-N AP/Repeater/Router Client,NETIS,WF-2419,,China
1782486583-26,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,14462/I/SDPPI/2013,14 Mei 2013,1889,"CITRADATA PURNAKHARISMA, PT.",Repeater Two Way Radio,Motorola,"CDR500, Freq. 300-400 MHz",,China
1782486583-27,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,10057/I/SDPPI/2013,14 Mei 2013,1889,"CITRADATA PURNAKHARISMA, PT.",Repeater,Motorola,CDR 500,,Malaysia
1782486583-28,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,28835/SDPPI/2013,17 Apr 2013,1774,"MOBILKOM TELEKOMINDO, PT.",Repeater Trunking,ICOM,IC-FR 4000 ( 400 - 430 MHz ),,Japan
1782486583-29,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,28694/SDPPI/2013,02 Apr 2013,2551,"BUANA SELARAS GLOBALINDO, PT.",Tripleband Repeater GSM/DCS/WCDMA,Global Wave,GW-TB-GDW-20,,China
1782486583-30,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,28440/SDPPI/2013,07 Mar 2013,1739,"WAHGO INTERNATIONAL, PT.",Repeater/Base UHF FM Transceiver 400-430 MHz,KENWOOD,NXR-810,,Singapore
1782486583-31,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,28207/SDPPI/2013,22 Feb 2013,4249,"Vektor InfoTek, PT",Repeater Two Way Radio,Motorola,CDR 700 Freq 350-380 MHz,,Malaysia
1782486583-32,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,06938/IISDPPI/2012,26 Des 2012,2440,"GRAHA FATTA, PT.",CDMA Repeater 800 MHz,Sunwave,AC1330A-8,,China
1782486583-33,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,01758/III/SDPPI/2012,07 Nov 2012,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Repeater Two Way Radio,Motorola,CDR 700 Freq 136-174 MHz,,Malaysia
1782486583-34,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,01757/III/SDPPI/2012,07 Nov 2012,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Repeater Two Way Radio,Motorola,CDR 500 Freq 136-174 MHz,,Malaysia
1782486583-35,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,12154/I/SDPPI/2012,16 Okt 2012,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Repeater Trunking,Motorola,"MTS4 TETRA, Freq. 851 to 870 MHz (Tx), 806 to 825 MHz (Rx)",,Malaysia
1782486583-36,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,25116/SDPPI/2012,05 Jul 2012,1798,"CAKRAWALA MULTI KOMUNIKASI PUSAT JAKARTA, PT.",UHF Rack Mount Repeater/Base Station,Vertex Standard,VXR-9000 U A Repeater ( UHF : 400-430 MHz ),,Japan
